User Message,Assistant Message,Full Convo
"Hi {agent_name},
  
 Can you please provide more information on this below group reservation you said came through to us?
  
 Thank you,
  
  {lead_first_name} {lead_last_name}","Hey {lead_first_name},
 
Absolutely, I'd be glad to share more details. {reseller_org_name} is a professional planner and is organizing a group trip to {destination} in {trip_dates}. They're researching hotel options, and used Reposite to reach out for a quote. The request was originally sent to {email}, but you can also view it and respond directly to the planner via this <a href={nmqrurl}> link </a> .
 
This is your first lead from Reposite and it's complimentary! If you're interested in receiving more leads, you might want to consider our full membership program, which provides unlimited leads for a full year and tools/resources to develop lasting partnerships with travel and event planners. The full list of membership benefits are <a href={membership_link}> here </a> .

Are you looking to expand your groups business?
 
Best, 
{agent_name}","Example 22: {agent_name} shares the benefits of membership to a prospect that isn’t familiar with Reposite.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi {agent_name},
  
 Can you please provide more information on this below group reservation you said came through to us?
  
 Thank you,
  
  {lead_first_name} {lead_last_name}

Assistant:
Hey {lead_first_name},
 
Absolutely, I'd be glad to share more details. {reseller_org_name} is a professional planner and is organizing a group trip to {destination} in {trip_dates}. They're researching hotel options, and used Reposite to reach out for a quote. The request was originally sent to {email}, but you can also view it and respond directly to the planner via this <a href={nmqrurl}> link </a> .
 
This is your first lead from Reposite and it's complimentary! If you're interested in receiving more leads, you might want to consider our full membership program, which provides unlimited leads for a full year and tools/resources to develop lasting partnerships with travel and event planners. The full list of membership benefits are <a href={membership_link}> here </a> .

Are you looking to expand your groups business?
 
Best, 
{agent_name}

"
"Hi {agent_name},
  
 Thank you for emailing to our {supplier_name} in Bal Harbour, Florida.
  
 My name is {lead_first_name} {lead_last_name}, /Revenue Manager. Sandy forwarded your message to me.
  
 We currently use several other channels for groups like hotel planner, Cvent, etc and we are not interested in other channels for the group at this moment. 
  
 Please feel free to contact me if you have questions.  
  
 Have a great day ! 
  
 Sincerely,
 {lead_first_name} {lead_last_name}
 {supplier_name}","Hey {lead_first_name} - thanks for the quick response. I'm glad you brought up CVENT, because almost all of our hotel partners also leverage CVENT as part of their groups strategy. CVENT primarily focuses on large conventions and summits, whereas Reposite is built to help you create relationships with travel and event professionals who are consistently planning group trips and events. We strive to foster long term partnerships and repeat business for you. Reposite is much more cost-effective as well - you qualify for the {price} annual rate (lowest available) since you were invited by a planner on the platform. Full list of membership benefits are <a href={membership_link}> here </a> .

Full membership gives unlimited outbound prospecting for new travel and event planner partnerships, waives commission on all earned bookings for a year. You will also have unlimited opportunities to submit proposals for matching itineraries that are trying to source new venues.
 
My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  
Just let me know once you pick a date/time so I can give him a heads up.
 
Cheers, 
{agent_name}
 --","Example 23: {agent_name} differentiates between CVENT and Reposite and encourages the prospect to sign up.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi {agent_name},
  
 Thank you for emailing to our {supplier_name} in Bal Harbour, Florida.
  
 My name is {lead_first_name} {lead_last_name}, /Revenue Manager. Sandy forwarded your message to me.
  
 We currently use several other channels for groups like hotel planner, Cvent, etc and we are not interested in other channels for the group at this moment. 
  
 Please feel free to contact me if you have questions.  
  
 Have a great day ! 
  
 Sincerely,
 {lead_first_name} {lead_last_name}
 {supplier_name}

Assistant:
Hey {lead_first_name},

Thanks for the quick response. I'm glad you brought up CVENT, because almost all of our hotel partners also leverage CVENT as part of their groups strategy. CVENT primarily focuses on large conventions and summits, whereas Reposite is built to help you create relationships with travel and event professionals who are consistently planning group trips and events. We strive to foster long term partnerships and repeat business for you. Reposite is much more cost-effective as well - you can check out our pricing and full list of membership benefits are <a href={membership_link}> here </a> and short <a href={demo_link}> demo </a> of the platform.

Full membership gives unlimited outbound prospecting for new travel and event planner partnerships, waives commission on all earned bookings for a year. You will also have unlimited opportunities to submit proposals for matching itineraries that are trying to source new venues.
 
Would you like to set up a quick time for us to chat?
 
{agent_name}
"
"Hi
 Thank you for your email.
 Please can you update the email address to @Enquiries 1Wimpolestreet , this is to the sales team who will respond within 2 working hours.
  
 Kind regards
 {lead_first_name} {lead_last_name}","Hello {lead_first_name},
 
Thanks for the quick response and for providing the best contact for group reservations. I'll reach out to the sales team at enquiries@1wimpolestreet.co.uk directly.
 
Do you already have a platform in place to help drive groups business your way?
 
Best,
{agent_name}","Example 24: {agent_name} shares the benefits of a membership while clarifying the nature of the quote request.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi
 Thank you for your email.
 Please can you update the email address to @Enquiries 1Wimpolestreet , this is to the sales team who will respond within 2 working hours.
  
 Kind regards
 {lead_first_name} {lead_last_name}

Assistant:
Hello {lead_first_name},
 
Thanks for the quick response and for providing the best contact for group reservations. I'll reach out to the sales team at enquiries@1wimpolestreet.co.uk directly.
 
Do you already have a platform in place to help drive groups business your way?
 
Best,
{agent_name}

User:
Hi
 I’ll let the team respond with further details.
  
 As for the enquiry we received – we can’t login to respond to the enquiry. Please can you send us the details. If this is a paid subscription then you can unsubscribe us, I’m afraid we have no further budget for directories as we’ve just closed our budget for this academic year. If it is a free listing, then we’d be happy to work with you.
  
  
 Kind regards
 {lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 

There is no cost to <a href={nmqrurl}> sign up </a> and respond to this lead. After the first lead, you have the option to upgrade to our membership plan or remain on the basic plan. 

Basic plan users can maintain a free profile on the platform that is shareable with their existing network of planners. In other words, if you already have great connections with corporate meeting planners, travel agents, tour operators, etc and you want a tool for managing those relationships more efficiently, you can use Reposite to give your partners updates on pricing, menus, new offerings, etc. from one centralized workspace. Bookings that happen on the basic plan incur a 15% commission.

However, if you are looking to expand your network and drive more custom groups and private events, you'd want to upgrade to a membership. This will give you access to all relevant leads in your market, in addition to our prospecting tool, Discover, which allows you to filter through Reposite's network of professional planners who send business to your city. You can find all the details about our membership plan <a href={membership_link}> here </a> and a short <a href={demo_link}> demo </a> of the platform as well.

Best, 
{agent_name}
"
"Most certainly. 
 We love group reservations 
 

 {lead_first_name} {lead_last_name}","Hi {lead_first_name}, 
 
Fantastic to hear! You recently received a quote request from {reseller_org_name} for a group of {group_size}. They're planning an activity in {destination} on {trip_dates}. You can view the full details and respond directly to {reseller_org_name} using this <a href={nmqrurl}> link </a> .
 
The initial inquiry is complimentary, and you only owe us a commission when you are awarded the booking. If you want to grow your groups business, you might want to consider our membership program. The program provides unlimited leads, waives commission on all bookings for a year, and gives suppliers a 24 hour head start to respond to quote requests. You can explore all of our membership benefits <a href={membership_link}> here </a> .
 
Are there any particular tools or platforms you're currently utilizing to increase your group business? 
 
Best, 
{agent_name}","Example 25: {agent_name} clarifies if there are multiple accounts for a particular business.


Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Most certainly. 
 We love group reservations 
 

 {lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 
 
Fantastic to hear! You recently received a quote request from {reseller_org_name} for a group of {group_size}. They're planning an activity in {destination} on {trip_dates}. You can view the full details and respond directly to {reseller_org_name} using this <a href={nmqrurl}> link </a> .
 
The initial inquiry is complimentary, and you only owe us a commission when you are awarded the booking. If you want to grow your groups business, you might want to consider our membership program. The program provides unlimited leads, waives commission on all bookings for a year, and gives suppliers a 24 hour head start to respond to quote requests. You can explore all of our membership benefits <a href={membership_link}> here </a> .
 
Are there any particular tools or platforms you're currently utilizing to increase your group business? 
 
Best, 
{agent_name}

User:
I do not see a request for a quote 
 {lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 
 
I apologize if there was a mix-up. Let's quickly fix this. The request was initially sent to {email}, but perhaps it got tangled in your inbox. I'll have my team look into this to send the request to your account.
 
I should mention that while the initial lead is free, our Membership plan offers an entire year of unlimited leads, waived commissions, and more. You can find out more on our benefits <a href={membership_link}> here </a> . 
 
Are there any tools or platforms you rely on currently to maintain a steady stream of group business? 

Best, 
{agent_name}

User:
Hi {agent_name} when I log into reposite website in my account I do not see any jobs listed or any requests for quote 
 

 {lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 
 
I'm sorry for the inconvenience. I understand that you are having trouble finding the quote request sent by {reseller_org_name}. It seems like there might be a technical glitch around having multiple accounts for your business. I’ve notified my team and we’ll merge the accounts shortly. In the meanwhile, you can view the request <a href={nmqrurl}> here </a> .
 
In addition, our full membership program could be a great opportunity for {supplier_name}. It provides you with unlimited access to leads, waived commission fees and more. Check out the membership benefits <a href={membership_link}> here </a> . 
 
Is expanding your groups business something you are focusing on this year?
 
Best, 
{agent_name}"
"Good afternoon, Mr. Bowdin,
  
 Greetings from Group Sales Department from {supplier_name}.
  
 I will be your contact person if you are looking to book 25 rooms and over. Please let me know the date and number of rooms to verify our availability.
  
 I remain attentive to your comments.
 Kind regards / Saludos cordiales,
 {lead_first_name} {lead_last_name}","Hi {lead_first_name},
 
Great to connect with you! The request from {reseller_org_name} for a group reservation was actually made through Reposite, a platform which links travel and event planners to hotels and other suppliers for their itineraries. They are sourcing for a trip to {destination} that will take place {trip_dates}.
 
If you're unable to find the quote request in your inbox, you can view it and respond directly to {reseller_org_name} <a href={nmqrurl}> here </a> .
 
If you're interested in receiving more leads like this, I would highly recommend that you consider our full membership program. It provides unlimited leads for a whole year without hidden fees or add-ons. You can explore all of our membership benefits <a href={membership_link}> here </a> .
 
Are you looking to grow your groups business or build a more consistent pipeline of groups? 

Best, 
{agent_name}","Example 26: {agent_name} clarifies that they are unable to share PDFs of quote requests and encourages the prospect to sign up.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Good afternoon, Mr. Bowdin,
  
 Greetings from Group Sales Department from {supplier_name}.
  
 I will be your contact person if you are looking to book 25 rooms and over. Please let me know the date and number of rooms to verify our availability.
  
 I remain attentive to your comments.
 Kind regards / Saludos cordiales,
 {lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name},
 
Great to connect with you! The request from {reseller_org_name} for a group reservation was actually made through Reposite, a platform which links travel and event planners to hotels and other suppliers for their itineraries. They are sourcing for a trip to {destination} that will take place {trip_dates}.
 
If you're unable to find the quote request in your inbox, you can view it and respond directly to {reseller_org_name} <a href={nmqrurl}> here </a>.
 
If you're interested in receiving more leads like this, I would highly recommend that you consider our full membership program, which will give you access to all relevant leads in your market, in addition to our prospecting tool, Discover, which allows you to filter through Reposite's network of professional planners who send business to your city. 
 
Are you looking to grow your groups business or build a more consistent pipeline of groups? 

Best, 
{agent_name}

User:
Dear Tylor,
  
 I hope this email finds you well.
  
 We do not use this platform to respond to RFP. Could you print the request to PDF and send it to me? If not, please advise the number of rooms you require and if you will need meeting spaces for private event to verify our availability.
  
 I remain attentive to your comments.
 Kind regards / Saludos cordiales,
  {lead_first_name} {lead_last_name}

Assistant:
Hey {lead_first_name} - Happy to provide some additional context here on why the quote details must be sent / received through the portal.
 
Reposite helps travel agents, event planners, and tour operators discover new suppliers, organize all their trips & quotes, and build itineraries. When they plan trips, they’re able to research suppliers and request quotes. You were invited to Reposite from one of these quote requests. By replying through Reposite, they keep all relevant supplier quotes & replies in one place vs having it scattered across multiple emails, calls, documents.
 
There’s no cost to sign up, create your profile, connect to existing partners, and respond to this lead within Reposite using this <a href={nmqrurl}> link </a> .. On our basic free plan, we charge a commission on all successful bookings. Through our full Membership program, you receive matching inbound leads and group planner partnerships with all commissions and fees waived. You can explore all of our membership benefits <a href={membership_link}> here </a> .
  
Do you have any strategies already in place that help drive group bookings?

Best,
{agent_name}

User:
Dear {agent_name},
  
 I hope this email finds you well.
  
 Unfortunately, I am not authorized to access to this portal and get a membership, therefore, I won’t be able to provide a proposal for you.
  
 I will remain attentive to any other request, and I will be glad to assist you directly via email.
 Kind regards / Saludos cordiales,
  {lead_first_name} {lead_last_name}

Assistant:

Hi {lead_first_name},

Totally understand your hesitation to sign up for something you aren’t familiar with but Reposite is a powerful tool for professional travel and event planners, who could send consistent, repeatable business to suppliers that they're able to work with easily. To put into perspective, sending requests and receiving responses via email generally works well for B2C business, but most professional travel and event planners won't engage directly (imagine having to submit forms and leave voicemails for every aspect of an itinerary - restaurants, activities, transportation, hotel, etc. on individual business websites!). 

For reference, our average group size that we see come through the platform is 72, so if this is the type of group that you're looking to work with, then the membership is a no brainer. As part of the membership, all commissions are waived, you get invited to networking events with some of the largest planners in the industry, and you instantly get added to the searchable supplier databases of the 3,000+ planners within the Reposite network. 

Our team hosts bi-weekly webinars for new and prospective members, if you would like to join, just register <a href={webinar_link}> here </a> and let me know so I can make sure I give them a heads up you will be joining.

Does that sound like something you’d be interested in?

Best,
{agent_name}
"
"hello.
 I tried to input the quote in your website.
 28 pax MiniBus 4hrs(4hrs Minimum)*$169= $676 All Inclusive
 Please let us know if you are interested .
 —
 Best Regards,
  {lead_first_name}
 Thank you for choosing {supplier_name}.
 {supplier_name}  
 {destination}","Hi {lead_first_name}, 
Great to hear from you! It's delightful to see that you're ready to send out a quote. It's free to sign up for our basic membership and respond to this lead using: {nmqrurl}  
In order to fully utilize Reposite and enjoy unlimited access to all inbound leads, you can upgrade to a full membership which create long term relationships with travel and event planners. You can explore all of our membership benefits <a href={membership_link}> here </a> .

By becoming a full member, you'll enjoy benefits like automatic matching with relevant planners, a 24-hour head start on responses and priority ranking of responses on all RFPs. 

Glad to see your enthusiasm, and I look forward to seeing {supplier_name} take full advantage of your Reposite membership. 

What other lead sources do you guys use to generate consistent group business? 

Cheers, 
{agent_name}","Example 27: {agent_name} shares the benefits of a membership with a supplier.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
hello.
 I tried to input the quote in your website.
 28 pax MiniBus 4hrs(4hrs Minimum)*$169= $676 All Inclusive
 Please let us know if you are interested .
 —
 Best Regards,
  {lead_first_name}
 Thank you for choosing {supplier_name}.
 {supplier_name}  
 {destination}

Assistant:
Hi {lead_first_name}, 

Thanks for getting back to me! It's great to hear that you're ready to send out a quote to {reseller_org_name}.  You can sign up and respond by registering via this <a href={nmqrurl}> link </a>.

The first lead with Reposite is always free. After that, we recommend upgrading to our <a href={membership_link}> membership </a> plan to continue receiving group requests like this one. More importantly, the membership plan offers unlimited access to our Discover tool to allow you to find and connect with professional planners who consistently plan meetings, events, and leisure travel itineraries in your city.

If you choose not to upgrade to our membership plan, you are able to maintain a free profile but you will not have access to the business development tools that the platform offers. You may receive a lead from time to time, but only when Reposite’s current network of suppliers in your area cannot fulfill the request. If a lead were to book, you’d owe Reposite a 15% commission.

What other tools do you use to generate consistent group business? 

Cheers, 
{agent_name}

User:
Hello, we are not interested in any memberships which require some payments.
 Have a good one.
 —
 Best Regards,
  {lead_first_name}
 Thank you for choosing {supplier_name}.
 {supplier_name}  
 {destination}

Assistant:
Hey {lead_first_name} - completely understand. For full transparency, the first lead is 100% complimentary, so I definitely recommend trying out to see if it’s a good fit for you.

Reposite is designed to help you build a more consistent pipeline of group business. Full membership benefits are listed <a href={membership_link}> here </a> .

Do you have other methods in place to drive group business to {supplier_name}?

Best,
{agent_name}

User:
Hello, 
 We basically work with other companies like below:
 1- You can email us the trip details and we can let you know our availability. 
 2- Then if you would like to proceed, we will input the reservations and sent you confirmation emails and a CC form. 
 3- Then we will be set all in terms of booking after receiving the CC.
 4- Our driver and vehicle will be at the PU address at thr PU time to conduct the run without any additional communication.
 Please let us know if it would be ok for you, but I assure you we wont subscribe for your services and pay for your services, you can add some commision onto our rates and make money of course.
 Have a good day.
 —
 Best Regards,
  {lead_first_name}
 Thank you for choosing {supplier_name}.
 {supplier_name}  
 {destination}

Assistant:
Thanks for the breakdown. Seems like you have a system in place, but I do have to say that this is likely preventing you from receiving consistent group business from B2B professional travel and event planners. That model generally works well for B2C business, but most professional travel and event planners won't engage directly (imagine having to submit forms and leave voicemails for every aspect of an itinerary - restaurants, activities, transportation, hotel, etc. on individual business websites!).

Reposite helps travel agents, event planners, and tour operators discover new suppliers, organize all their trips & quotes, and build itineraries. When they plan trips, they’re able to research suppliers and request quotes. You were invited to Reposite from one of these quote requests. By replying through Reposite, they keep all relevant supplier quotes & replies in one place vs having it scattered across multiple emails, calls, documents.

If you have any interest in growing your business through these types of planners, I invite you to join one of our profile optimization <a href={webinar_link}> webinars </a> for new members. 
If you have any questions after that or would prefer a one-on-one, you can schedule a tiem on the <a href={calendar_link}> calendar </a> that works best for you.

Best,
{agent_name}
"
"No. Thank you for calling our client services team
 

 {lead_first_name} {lead_last_name}","No problem - can you help direct me to the right person? This would be for a group of 70, so definitely don't want it to fall through the cracks!
 
Best,
{agent_name}","Example 28: {agent_name} requests the correct contact person to share the details of the quote request.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
No. Thank you for calling our client services team
 

 {lead_first_name} {lead_last_name}

Assistant:
No problem - can you help direct me to the right person? This would be for a group of 70, so definitely don't want it to fall through the cracks!
 
Best,
{agent_name}"
"Thank you but I have no interest in paying for a membership to receive work.
 {lead_first_name} {lead_last_name}","Totally understand your rationale on this. It's worth noting that our average group size for trips/events through Reposite is 72, and we've seen a lot of activity pick up in the {destination} area in the past few months. So membership is really only designed for providers who are wanting to learn how to build a more consistent pipeline of group business via B2B planners. Most professional travel and event planners won't engage directly (imagine having to submit forms and leave voicemails for every aspect of an itinerary - restaurants, activities, transportation, hotel, etc. on individual business websites!). 
 
You qualify for the {price} annual rate (lowest available) since you were invited by a planner on the platform. Full membership benefits are listed <a href={membership_link}> here </a> .
 
My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  

Just let me know once you pick a date/time so I can give him a heads up.
 

 {agent_name}","Example 29: {agent_name} clarifies the quote request for a prospect who doesn’t want to open links.
Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Yes but we don’t open links. Can you send us info in a general email and we will answer it.
 

 {lead_first_name} {lead_last_name}

Assistant:

Hi {lead_first_name},

Definitely understand your concern regarding opening links, however, {reseller_org_name} is interested in booking a travel package for a group size of {group_size} and the trip is scheduled from {trip_dates}, in {destination}. They found {supplier_name} through Reposite and wanted to get a quote.
 
Just to clarify, Reposite is a B2B marketplace that connects suppliers like {supplier_name} with a network of professional travel and event planners. Your first lead is complimentary, and you only owe us a commission when you are awarded the business.
 
Our full membership program offers tools for creating strong relationships with planners, leading to repeat bookings and all of the commissions are waived. You can access our expansive database of planners who organize diverse events – everything from corporate meetings to leisure group travel. You can explore all of our membership benefits <a href={membership_link}> here </a> .

Are you looking to build a more consistent pipeline of groups?  

Best, 
{agent_name}

User:
Thank you but I have no interest in paying for a membership to receive work.
 {lead_first_name} {lead_last_name}

Assistant:

Totally understand your rationale on this. It's worth noting that our average group size for trips/events through Reposite is 72, and we've seen a lot of activity pick up in the {destination} area in the past few months. So membership is really only designed for providers who are wanting to learn how to build a more consistent pipeline of group business via B2B planners. Most professional travel and event planners won't engage directly (imagine having to submit forms and leave voicemails for every aspect of an itinerary - restaurants, activities, transportation, hotel, etc. on individual business websites!). Full membership benefits are listed <a href={membership_link}> here </a> .
 
Our team hosts bi-weekly information webinars, you can register <a href={webinar_link}> here </a> if you would like to check it out.

How are you currently connecting to group travel and event planners?
 
 {agent_name}
"
"Hi {agent_name},
 

 How did we get on this website? I'm not interested in paying for anything and I do not have time for a phone call.
 

 Thanks,
 {lead_first_name} 
 

 

 

 -- 
 

 {lead_first_name} {lead_last_name}
 {supplier_name}
 {email}","Hey {lead_first_name} - To answer your question, one of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.
 
Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.
 
Your first lead through Reposite is complimentary, and you only owe Reposite a commission if you are awarded the booking. However, since you were identified by a planner through Reposite, you actually qualify for a full year of Reposite Membership benefits at {price} rate (lowest available). It's a no brainer if you're looking to get more group leads and connect with more group planners. You can explore all of our membership benefits <a href={membership_link}> here </a> .

Have you been wanting to grow your groups business?
 
Cheers,
{agent_name}","Example 30: {agent_name} explains the benefit of using Reposite for group reservations.
Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi {agent_name},
 

 How did we get on this website? I'm not interested in paying for anything and I do not have time for a phone call.
 

 Thanks,
 {lead_first_name} {lead_last_name}
 {supplier_name}
 {email}

Assistant:

Hey {lead_first_name},

To answer your question, one of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.
 
Reposite helps travel agents, event planners, and tour operators discover new suppliers, organize all their trips & quotes, and build itineraries. When they plan trips, they’re able to research suppliers and request quotes. You were invited to Reposite from one of these quote requests. By replying through Reposite, they keep all relevant supplier quotes & replies in one place vs having it scattered across multiple emails, calls, documents.
 
The <a href={nmqrurl}> first lead </a> with Reposite is always free. After that, we recommend upgrading to our <a href={membership_link}> membership plan </a> to continue receiving group requests like this one. More importantly, the membership plan offers unlimited access to our Discover tool to allow you to find and connect with professional planners who consistently plan meetings, events, and leisure travel itineraries in your city.

If you choose not to upgrade to our membership plan, you are able to maintain a free profile but you will not have access to the business development tools that the platform offers. You may receive a lead from time to time, but only when Reposite’s current network of suppliers in your area cannot fulfill the request. If a lead were to book, you’d owe Reposite a 15% commission..

Have you been wanting to grow your groups business?
 
Cheers,
{agent_name}
"
"Hey guys,
Yes, I handle all inquiries and bookings. We don’t do corporate events. Thanks anyway! xo","Hey {lead_first_name} -

Completely understand. I can make a note of that going forward so that you only receive relevant leads. We have a network of over 2,000 travel and event planners that need to source for their needs. 

Do you use any other tools or platforms to help drive larger group bookings your way?

Cheers,
{agent_name}","Example 31: {agent_name} connects with a supplier who doesn't do corporate events. 

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hey guys,
Yes, I handle all inquiries and bookings. We don’t do corporate events. Thanks anyway! xo

Assistant:
Hey {lead_first_name} -

Completely understand. I can make a note of that going forward so that you only receive relevant leads. We have a network of over 2,500 travel and event planners that need to source for their needs. 

Do you use any other tools or platforms to help drive larger group bookings your way?

Cheers,
{agent_name}"
"Hi there,
 
Thanks for your email. Yes, we already answer the request.
Thank you.
Best regards,

{lead_first_name} {lead_last_name}","Hi {lead_first_name}, 

It's great to hear that you're already connecting with planners through Reposite! 

Since you're already on our basic free plan, you've had the opportunity to see firsthand how Reposite can open up pathways for you to connect with talented event and travel planners like {reseller_org_name}. 

Upgrading to our full membership would provide you with even more wonderful opportunities to make these worthwhile connections. Plus, our plan puts you on the fast track to building even stronger relationships within the industry. It provides you with valuable tools such as outbound prospecting and direct matches with over 2,100+ planners in our network. You'll also reap the benefits of having priority response times on all the quotes you submit, which leads to a higher chance of winning the respective bookings. 

You can explore all of our membership benefits <a href={membership_link}> here </a> .

Are you currently using any other sources or tools to grow your group business? 

Cheers, 
{agent_name}","Example 32: {agent_name} encourages a user waiting for a close to sign up for a membership. 

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi there,
 
Thanks for your email. Yes, we already answer the request.
Thank you.
Best regards,

{lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 

It's great to hear that you're already connecting with planners through Reposite! 


Basic plan users can maintain a free profile on the platform that is shareable with their existing network of planners. In other words, if you already have great connections with corporate meeting planners, travel agents, tour operators, etc and you want a tool for managing those relationships more efficiently, you can use Reposite to give your partners updates on pricing, menus, new offerings, etc. from one centralized workspace. Bookings that happen on the basic plan incur a 15% commission.

However, if you are looking to expand your network and drive more custom groups and private events, you'd want to upgrade to a <a href={membership_link}> membership </a>. This will give you access to all relevant leads in your market, in addition to our prospecting tool, Discover, which allows you to filter through Reposite's network of professional planners who send business to your city. You can find all the details about our membership plan <a href={membership_link}> here </a>. 

Are you currently using any other sources or tools to grow your group business? 

{agent_name}

User:
Hi there,
 
Thanks for your email. We haven't closed any deal through your platform in case we see it's actually working we'll be more than happy to upgrade of course.
Best regards,
{lead_first_name} {lead_last_name}

Assistant:
I appreciate your careful consideration as this is an investment for your business, so I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners hit the marketplace for our full members 24 hours before they are made available to any users on our basic plan. (Statistically, half of the bookings go for suppliers who respond in the first 24 hours.) Our basic plan is meant to showcase the functionality of the platform and show you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business. You can explore all of our membership benefits <a href={membership_link}> here </a> .

Most members find that they pay for the cost of their membership with their first booking. 

If you would like to learn more, our team hosts bi-weekly <a href={webinar_link}> webinars </a> for new and prospective members, if you’d prefer a one-one-one, you can book a time on the <a href={calendar_link}> calendar </a> that works best for you.

{agent_name}
"
